"","ensembl_gene_id","hgnc_symbol","entrezgene"
"24543","ENSG00000143867","OSR1",130497
"24544","ENSG00000143869","GDF7",151449
"24545","ENSG00000143870","PDIA6",10130
"24546","ENSG00000143878","RHOB",388
"24547","ENSG00000143882","ATP6V1C2",245973
"24548","ENSG00000143889","HNRNPLL",92906
"24549","ENSG00000143891","GALM",130589
"24550","ENSG00000143970","ASXL2",55252
"24551","ENSG00000143994","ABHD1",84696
"24552","ENSG00000145063","",NA
"24553","ENSG00000145835","CDKN2AIPNLP2",NA
"24554","ENSG00000150873","C2orf50",130813
"24555","ENSG00000150938","CRIM1",51232
"24556","ENSG00000151379","MSGN1",343930
"24557","ENSG00000151692","RNF144A",9781
"24558","ENSG00000151693","ASAP2",8853
"24559","ENSG00000151694","ADAM17",6868
"24560","ENSG00000151779","NBAS",51594
"24561","ENSG00000152133","GPATCH11",253635
"24562","ENSG00000152147","GEMIN6",79833
"24563","ENSG00000152683","SLC30A6",55676
"24564","ENSG00000152689","RASGRP3",25780
"24565","ENSG00000157833","GAREM2",150946
"24566","ENSG00000157851","DPYSL5",56896
"24567","ENSG00000157856","DRC1",92749
"24568","ENSG00000157884","CIB4",130106
"24569","ENSG00000157992","KRTCAP3",200634
"24570","ENSG00000158019","BABAM2",9577
"24571","ENSG00000158089","GALNT14",79623
"24572","ENSG00000158125","XDH",7498
"24573","ENSG00000162949","CAPN13",92291
"24574","ENSG00000162959","MEMO1",51072
"24575","ENSG00000162961","DPY30",84661
"24576","ENSG00000162975","KCNF1",3754
"24577","ENSG00000162976","PQLC3",130814
"24578","ENSG00000162981","FAM84A",151354
"24579","ENSG00000163009","C2orf48",NA
"24580","ENSG00000163026","WDCP",80304
"24581","ENSG00000163029","SMC6",79677
"24582","ENSG00000163032","VSNL1",7447
"24583","ENSG00000163171","CDC42EP3",10602
"24584","ENSG00000163214","DHX57",90957
"24585","ENSG00000163792","TCF23",150921
"24586","ENSG00000163793","DNAJC5G",285126
"24587","ENSG00000163794","UCN",7349
"24588","ENSG00000163795","ZNF513",130557
"24589","ENSG00000163798","SLC4A1AP",22950
"24590","ENSG00000163803","PLB1",151056
"24591","ENSG00000163806","SPDYA",245711
"24592","ENSG00000163811","WDR43",23160
"24593","ENSG00000169006","NTSR2",23620
"24594","ENSG00000169016","E2F6",1876
"24595","ENSG00000170745","KCNS3",3790
"24596","ENSG00000171055","FEZ2",9637
"24597","ENSG00000171094","ALK",238
"24598","ENSG00000171103","TRMT61B",55006
"24599","ENSG00000171174","RBKS",64080
"24600","ENSG00000171303","KCNK3",3777
"24601","ENSG00000171848","RRM2",6241
"24602","ENSG00000172059","KLF11",8462
"24603","ENSG00000172954","LCLAT1",253558
"24604","ENSG00000173557","C2orf70",339778
"24605","ENSG00000173567","ADGRF3",165082
"24606","ENSG00000173960","UBXN2A",165324
"24607","ENSG00000176714","CCDC121",79635
"24608","ENSG00000176732","PFN4",375189
"24609","ENSG00000176887","SOX11",6664
"24610","ENSG00000178295","GEN1",348654
"24611","ENSG00000179270","C2orf71",388939
"24612","ENSG00000183891","TTC32",130502
"24613","ENSG00000184924","PTRHD1",391356
"24614","ENSG00000185013","NT5C1B",93034
"24615","ENSG00000186143","PRR30",339779
"24616","ENSG00000186453","FAM228A",653140
"24617","ENSG00000187536","TPM3P7",NA
"24618","ENSG00000187999","HNRNPA1P61",NA
"24619","ENSG00000188010","MORN2",729967
"24620","ENSG00000188525","",NA
"24621","ENSG00000189350","TOGARAM2",165186
"24622","ENSG00000196085","",NA
"24623","ENSG00000196208","GREB1",9687
"24624","ENSG00000197644","",NA
"24625","ENSG00000197872","FAM49A",81553
"24626","ENSG00000198399","ITSN2",50618
"24627","ENSG00000198522","GPN1",11321
"24628","ENSG00000200829","",NA
"24629","ENSG00000201113","RNU6-647P",NA
"24630","ENSG00000201610","RNA5SP84",NA
"24631","ENSG00000202248","RNA5SP85",NA
"24632","ENSG00000202479","",NA
"24633","ENSG00000203386","LINC01317",104355287
"24634","ENSG00000203643","",NA
"24635","ENSG00000205111","CDKL4",344387
"24636","ENSG00000205221","VIT",5212
"24637","ENSG00000205334","LINC01460",100129995
"24638","ENSG00000205500","",100129724
"24639","ENSG00000205639","MFSD2B",388931
"24640","ENSG00000205795","CYS1",192668
"24641","ENSG00000205837","LINC00487",400941
"24642","ENSG00000206633","SNORA80B",100302743
"24643","ENSG00000206647","",NA
"24644","ENSG00000206898","",NA
"24645","ENSG00000206951","",NA
"24646","ENSG00000206985","RNU6-198P",NA
"24647","ENSG00000207187","SNORA10B",109616960
"24648","ENSG00000212171","RNA5SP86",NA
"24649","ENSG00000212558","",NA
"24650","ENSG00000213403","CISD1P1",NA
"24651","ENSG00000213453","FTH1P3",NA
"24652","ENSG00000213553","RPLP0P6",NA
"24653","ENSG00000213594","GAPDHP25",NA
"24654","ENSG00000213620","",NA
"24655","ENSG00000213626","LBH",81606
"24656","ENSG00000213639","PPP1CB",5500
"24657","ENSG00000213699","SLC35F6",54978
"24658","ENSG00000213729","",NA
"24659","ENSG00000213772","EIF1P7",NA
"24660","ENSG00000213774","",NA
"24661","ENSG00000214465","SMARCE1P6",NA
"24662","ENSG00000214657","",NA
"24663","ENSG00000214694","ARHGEF33",100271715
"24664","ENSG00000214711","CAPN14",440854
"24665","ENSG00000214842","RAD51AP2",729475
"24666","ENSG00000214843","ZFYVE9P2",NA
"24667","ENSG00000217258","",NA
"24668","ENSG00000217643","PTGES3P2",NA
"24669","ENSG00000217718","NDUFB4P4",NA
"24670","ENSG00000218682","",NA
"24671","ENSG00000218739","CEBPZOS",100505876
"24672","ENSG00000218819","TDRD15",100129278
"24673","ENSG00000219626","FAM228B",375190
"24674","ENSG00000221843","C2orf16",84226
"24675","ENSG00000222232","RNA5SP89",NA
"24676","ENSG00000222616","RN7SKP27",NA
"24677","ENSG00000222842","RN7SKP168",NA
"24678","ENSG00000223145","RN7SKP112",NA
"24679","ENSG00000223360","",NA
"24680","ENSG00000223522","",100505716
"24681","ENSG00000223530","",NA
"24682","ENSG00000223536","",NA
"24683","ENSG00000223634","",NA
"24684","ENSG00000223647","LINC01946",105374449
"24685","ENSG00000223691","",NA
"24686","ENSG00000223734","",105373463
"24687","ENSG00000223754","",NA
"24688","ENSG00000223850","MYCNUT",103752554
"24689","ENSG00000223884","",101929452
"24690","ENSG00000223922","ASS1P2",NA
"24691","ENSG00000223951","",NA
"24692","ENSG00000224165","DNAJC27-AS1",729723
"24693","ENSG00000224177","LINC00570",100874055
"24694","ENSG00000224184","MIR3681HG",100506457
"24695","ENSG00000224194","",NA
"24696","ENSG00000224220","",NA
"24697","ENSG00000224361","",NA
"24698","ENSG00000224400","",NA
"24699","ENSG00000224464","PGAM1P6",NA
"24700","ENSG00000224604","",NA
"24701","ENSG00000224626","",NA
"24702","ENSG00000224891","",NA
"24703","ENSG00000225024","",NA
"24704","ENSG00000225284","",NA
"24705","ENSG00000225378","",NA
"24706","ENSG00000225402","",NA
"24707","ENSG00000225642","SNRPEP5",NA
"24708","ENSG00000225649","",100506474
"24709","ENSG00000225943","",NA
"24710","ENSG00000225964","NRIR",NA
"24711","ENSG00000225991","RPL23AP34",NA
"24712","ENSG00000226041","",NA
"24713","ENSG00000226080","",NA
"24714","ENSG00000226488","LINC01824",NA
"24715","ENSG00000226506","",101929551
"24716","ENSG00000226764","",NA
"24717","ENSG00000226785","",NA
"24718","ENSG00000226833","",NA
"24719","ENSG00000226961","PPIAP60",NA
"24720","ENSG00000226994","",NA
"24721","ENSG00000227007","LINC01247",101929390
"24722","ENSG00000227047","",NA
"24723","ENSG00000227133","",NA
"24724","ENSG00000227210","",NA
"24725","ENSG00000227238","TTC39DP",NA
"24726","ENSG00000227292","",NA
"24727","ENSG00000227718","",NA
"24728","ENSG00000227770","RPL7P12",NA
"24729","ENSG00000227938","",NA
"24730","ENSG00000228203","RNF144A-AS1",386597
"24731","ENSG00000228262","LINC01320",104355288
"24732","ENSG00000228474","OST4",100128731
"24733","ENSG00000228496","",100506405
"24734","ENSG00000228505","",NA
"24735","ENSG00000228538","",NA
"24736","ENSG00000228563","",NA
"24737","ENSG00000228784","LINC00954",400946
"24738","ENSG00000228876","",NA
"24739","ENSG00000228950","",NA
"24740","ENSG00000228999","",NA
"24741","ENSG00000229087","",NA
"24742","ENSG00000229122","AGBL5-IT1",NA
"24743","ENSG00000229160","",NA
"24744","ENSG00000229224","",NA
"24745","ENSG00000229370","",NA
"24746","ENSG00000229405","",NA
"24747","ENSG00000229593","SUCLA2P3",NA
"24748","ENSG00000229621","LINC01822",645949
"24749","ENSG00000229692","SOS1-IT1",NA
"24750","ENSG00000229727","",100506274
"24751","ENSG00000229740","",NA
"24752","ENSG00000229816","DDX50P1",NA
"24753","ENSG00000229951","",403150
"24754","ENSG00000230044","",NA
"24755","ENSG00000230046","BIRC6-AS1",NA
"24756","ENSG00000230090","",NA
"24757","ENSG00000230118","",NA
"24758","ENSG00000230154","",NA
"24759","ENSG00000230286","",NA
"24760","ENSG00000230448","LINC00276",100499171
"24761","ENSG00000230452","LINC01381",106144568
"24762","ENSG00000230515","",NA
"24763","ENSG00000230730","",NA
"24764","ENSG00000230737","",NA
"24765","ENSG00000230790","",NA
"24766","ENSG00000230876","LINC00486",285045
"24767","ENSG00000230886","HMGB1P25",NA
"24768","ENSG00000230952","",NA
"24769","ENSG00000231031","LINC01804",101926966
"24770","ENSG00000231083","",NA
"24771","ENSG00000231200","LINC01830",NA
"24772","ENSG00000231204","",NA
"24773","ENSG00000231266","",NA
"24774","ENSG00000231367","",NA
"24775","ENSG00000231403","",NA
"24776","ENSG00000231435","",NA
"24777","ENSG00000231610","PIK3CDP1",NA
"24778","ENSG00000231636","AGBL5-AS1",100874031
"24779","ENSG00000231655","",NA
"24780","ENSG00000231712","",NA
"24781","ENSG00000231948","HS1BP3-IT1",100874343
"24782","ENSG00000232028","",NA
"24783","ENSG00000232044","LINC01105",NA
"24784","ENSG00000232056","",NA
"24785","ENSG00000232114","",NA
"24786","ENSG00000232153","",NA
"24787","ENSG00000232444","",NA
"24788","ENSG00000232451","",NA
"24789","ENSG00000232518","",NA
"24790","ENSG00000232642","",105374328
"24791","ENSG00000232800","SLC7A15P",NA
"24792","ENSG00000232963","HMGN2P20",NA
"24793","ENSG00000232973","CYP1B1-AS1",285154
"24794","ENSG00000233005","",NA
"24795","ENSG00000233159","",NA
"24796","ENSG00000233416","",NA
"24797","ENSG00000233502","",NA
"24798","ENSG00000233587","LINC01884",102723362
"24799","ENSG00000233714","",NA
"24800","ENSG00000233718","MYCNOS",10408
"24801","ENSG00000233747","RPL36AP13",NA
"24802","ENSG00000233862","",NA
"24803","ENSG00000234022","",NA
"24804","ENSG00000234072","",NA
"24805","ENSG00000234207","",NA
"24806","ENSG00000234275","",NA
"24807","ENSG00000234378","",NA
"24808","ENSG00000234579","",NA
"24809","ENSG00000234587","MRPL50P1",NA
"24810","ENSG00000234597","",NA
"24811","ENSG00000234818","",NA
"24812","ENSG00000234945","GTF3C2-AS1",100505624
"24813","ENSG00000234946","SDHCP3",NA
"24814","ENSG00000235009","LINC01883",100996902
"24815","ENSG00000235064","SLC25A5P2",NA
"24816","ENSG00000235072","",NA
"24817","ENSG00000235092","ID2-AS1",100506299
"24818","ENSG00000235127","",NA
"24819","ENSG00000235267","",NA
"24820","ENSG00000235411","",NA
"24821","ENSG00000235440","",NA
"24822","ENSG00000235497","",NA
"24823","ENSG00000235537","",NA
"24824","ENSG00000235576","LINC01871",NA
"24825","ENSG00000235586","",NA
"24826","ENSG00000235665","LINC00298",339788
"24827","ENSG00000235848","RMDN2-AS1",NA
"24828","ENSG00000235911","",NA
"24829","ENSG00000235997","LINC01936",NA
"24830","ENSG00000236008","LINC01814",101929567
"24831","ENSG00000236099","",NA
"24832","ENSG00000236106","",NA
"24833","ENSG00000236162","",NA
"24834","ENSG00000236172","MIR7515HG",102800315
"24835","ENSG00000236204","LINC01376",400945
"24836","ENSG00000236213","",NA
"24837","ENSG00000236289","GACAT3",NA
"24838","ENSG00000236348","PSMC1P10",NA
"24839","ENSG00000236436","",101928271
"24840","ENSG00000236572","",NA
"24841","ENSG00000236790","LINC00299",NA
"24842","ENSG00000236854","",NA
"24843","ENSG00000236989","",NA
"24844","ENSG00000237007","KRT18P52",NA
"24845","ENSG00000237133","",NA
"24846","ENSG00000237261","",NA
"24847","ENSG00000237266","LINC01810",105373400
"24848","ENSG00000237320","",105374461
"24849","ENSG00000237326","",NA
"24850","ENSG00000237633","",NA
"24851","ENSG00000237670","LINC01866",NA
"24852","ENSG00000237790","LINC01318",106144585
"24853","ENSG00000237803","LINC00211",NA
"24854","ENSG00000237951","PPIL1P1",NA
"24855","ENSG00000237992","LINC01808",NA
"24856","ENSG00000238038","ATP6V0E1P3",NA
"24857","ENSG00000238111","",NA
"24858","ENSG00000238735","RNU7-113P",NA
"24859","ENSG00000239300","",NA
"24860","ENSG00000239649","MYADML",151325
"24861","ENSG00000239899","RN7SL674P",NA
"24862","ENSG00000240687","",NA
"24863","ENSG00000240857","RDH14",57665
"24864","ENSG00000240980","",NA
"24865","ENSG00000242136","",NA
"24866","ENSG00000242272","AK2P2",NA
"24867","ENSG00000242540","",NA
"24868","ENSG00000242628","",NA
"24869","ENSG00000242699","RN7SL516P",NA
"24870","ENSG00000242915","SNRPGP7",NA
"24871","ENSG00000243147","MRPL33",9553
"24872","ENSG00000243491","",NA
"24873","ENSG00000243541","RN7SL104P",NA
"24874","ENSG00000243819","RN7SL832P",NA
"24875","ENSG00000243847","RN7SL610P",NA
"24876","ENSG00000243943","ZNF512",84450
"24877","ENSG00000244260","",NA
"24878","ENSG00000244310","",NA
"24879","ENSG00000250741","NT5C1B-RDH14",100526794
"24880","ENSG00000251704","",NA
"24881","ENSG00000252246","RNA5SP92",NA
"24882","ENSG00000257135","",NA
"24883","ENSG00000259080","",NA
"24884","ENSG00000260077","",NA
"24885","ENSG00000260331","",NA
"24886","ENSG00000260476","",NA
"24887","ENSG00000261012","",NA
"24888","ENSG00000261104","",NA
"24889","ENSG00000261117","",NA
"24890","ENSG00000264030","RN7SL66P",NA
"24891","ENSG00000264192","RN7SL117P",NA
"24892","ENSG00000264994","SNORD92",692209
"24893","ENSG00000265057","MIR4765",100616219
"24894","ENSG00000265145","SNORD53",26796
"24895","ENSG00000266059","RN7SL140P",NA
"24896","ENSG00000266738","MIR4757",100616307
"24897","ENSG00000268412","TRMT112P6",NA
"24898","ENSG00000269210","",375196
"24899","ENSG00000269973","",NA
"24900","ENSG00000269976","",NA
"24901","ENSG00000270100","",NA
"24902","ENSG00000270210","",NA
"24903","ENSG00000270422","",NA
"24904","ENSG00000270528","",NA
"24905","ENSG00000270640","",NA
"24906","ENSG00000270654","NUTF2P8",NA
"24907","ENSG00000270677","",NA
"24908","ENSG00000270846","",NA
"24909","ENSG00000271443","",NA
"24910","ENSG00000271629","",NA
"24911","ENSG00000271787","",NA
"24912","ENSG00000271855","",NA
"24913","ENSG00000271936","",NA
"24914","ENSG00000271952","LINC01954",101929733
"24915","ENSG00000271991","",NA
"24916","ENSG00000272027","",NA
"24917","ENSG00000272054","",NA
"24918","ENSG00000272056","",NA
"24919","ENSG00000272148","",NA
"24920","ENSG00000272275","",NA
"24921","ENSG00000272716","",NA
"24922","ENSG00000272754","",NA
"24923","ENSG00000273006","",NA
"24924","ENSG00000273090","",NA
"24925","ENSG00000273165","",NA
"24926","ENSG00000273233","",NA
"24927","ENSG00000274159","",NA
"24928","ENSG00000276087","",NA
"24929","ENSG00000276334","",NA
"24930","ENSG00000276411","",NA
"24931","ENSG00000276517","",NA
"24932","ENSG00000276653","RN7SL856P",NA
"24933","ENSG00000276733","MIR7158",102465693
"24934","ENSG00000277446","",NA
"24935","ENSG00000277893","SRD5A2",6716
"24936","ENSG00000278908","",NA
"24937","ENSG00000279307","",NA
"24938","ENSG00000279519","",NA
"24939","ENSG00000279526","",NA
"24940","ENSG00000279544","",NA
"24941","ENSG00000279663","",NA
"24942","ENSG00000279897","BIRC6-AS2",103752586
"24943","ENSG00000280154","",NA
"24944","ENSG00000280276","",NA
"24945","ENSG00000283031","",NA
"24946","ENSG00000284681","",NA
"24947","ENSG00000003137","CYP26B1",56603
"24948","ENSG00000011523","CEP68",23177
"24949","ENSG00000011566","MAP4K3",8491
"24950","ENSG00000014641","MDH1",4190
"24951","ENSG00000028116","VRK2",7444
"24952","ENSG00000035141","FAM136A",84908
"24953","ENSG00000055813","CCDC85A",114800
"24954","ENSG00000057935","MTA3",57504
"24955","ENSG00000059728","MXD1",4084
"24956","ENSG00000065911","MTHFD2",10797
"24957","ENSG00000068724","TTC7A",57217
"24958","ENSG00000068781","STON1-GTF2A1L",286749
"24959","ENSG00000068784","SRBD1",55133
"24960","ENSG00000068878","PSME4",23198
"24961","ENSG00000068912","ERLEC1",27248
"24962","ENSG00000075292","ZNF638",27332
"24963","ENSG00000075340","ADD2",119
"24964","ENSG00000082898","XPO1",7514
"24965","ENSG00000085760","MTIF2",4528
"24966","ENSG00000087338","GMCL1",64395
"24967","ENSG00000095002","MSH2",4436
"24968","ENSG00000114956","DGUOK",1716
"24969","ENSG00000114978","MOB1A",55233
"24970","ENSG00000115239","ASB3",51130
"24971","ENSG00000115306","SPTBN1",6711
"24972","ENSG00000115310","RTN4",57142
"24973","ENSG00000115355","CCDC88A",55704
"24974","ENSG00000115380","EFEMP1",2202
"24975","ENSG00000115392","FANCL",55120
"24976","ENSG00000115421","PAPOLG",64895
"24977","ENSG00000115464","USP34",9736
"24978","ENSG00000115484","CCT4",10575
"24979","ENSG00000115504","EHBP1",23301
"24980","ENSG00000115507","OTX1",5013
"24981","ENSG00000115902","SLC1A4",6509
"24982","ENSG00000115944","COX7A2L",9167
"24983","ENSG00000115946","PNO1",56902
"24984","ENSG00000115956","PLEK",5341
"24985","ENSG00000115970","THADA",63892
"24986","ENSG00000115977","AAK1",22848
"24987","ENSG00000115998","C2orf42",54980
"24988","ENSG00000116001","TIA1",7072
"24989","ENSG00000116005","PCYOX1",51449
"24990","ENSG00000116016","EPAS1",2034
"24991","ENSG00000116031","CD207",50489
"24992","ENSG00000116035","VAX2",25806
"24993","ENSG00000116039","ATP6V1B1",525
"24994","ENSG00000116062","MSH6",2956
"24995","ENSG00000116096","SPR",6697
"24996","ENSG00000116127","ALMS1",7840
"24997","ENSG00000119729","RHOQ",23433
"24998","ENSG00000119737","GPR75",10936
"24999","ENSG00000119844","AFTPH",54812
"25000","ENSG00000119862","LGALSL",29094
"25001","ENSG00000119865","CNRIP1",25927
"25002","ENSG00000119866","BCL11A",53335
"25003","ENSG00000119878","CRIPT",9419
"25004","ENSG00000119888","EPCAM",4072
"25005","ENSG00000124356","STAMBP",10617
"25006","ENSG00000124357","NAGK",55577
"25007","ENSG00000124370","MCEE",84693
"25008","ENSG00000124374","PAIP2B",400961
"25009","ENSG00000124380","SNRNP27",11017
"25010","ENSG00000124383","MPHOSPH10",10199
"25011","ENSG00000135617","PRADC1",84279
"25012","ENSG00000135624","CCT7",10574
"25013","ENSG00000135625","EGR4",1961
"25014","ENSG00000135631","RAB11FIP5",26056
"25015","ENSG00000135632","SMYD5",10322
"25016","ENSG00000135636","DYSF",8291
"25017","ENSG00000135638","EMX1",2016
"25018","ENSG00000138032","PPM1B",5495
"25019","ENSG00000138035","PNPT1",87178
"25020","ENSG00000138036","DYNC2LI1",51626
"25021","ENSG00000138039","LHCGR",3973
"25022","ENSG00000138050","THUMPD2",80745
"25023","ENSG00000138069","RAB1A",5861
"25024","ENSG00000138071","ACTR2",10097
"25025","ENSG00000138075","ABCG5",64240
"25026","ENSG00000138078","PREPL",9581
"25027","ENSG00000138079","SLC3A1",6519
"25028","ENSG00000138081","FBXO11",80204
"25029","ENSG00000138083","SIX3",6496
"25030","ENSG00000138095","LRPPRC",10128
"25031","ENSG00000143919","CAMKMT",79823
"25032","ENSG00000143921","ABCG8",64241
"25033","ENSG00000143924","EML4",27436
"25034","ENSG00000143933","CALM2",805
"25035","ENSG00000143942","CHAC2",494143
"25036","ENSG00000143947","RPS27A",6233
"25037","ENSG00000143951","WDPCP",51057
"25038","ENSG00000143952","VPS54",51542
"25039","ENSG00000143971","ETAA1",54465
"25040","ENSG00000143977","SNRPG",6637
"25041","ENSG00000143995","MEIS1",4211
"25042","ENSG00000144031","ANKRD53",79998
"25043","ENSG00000144034","TPRKB",51002
"25044","ENSG00000144035","NAT8",9027
"25045","ENSG00000144036","EXOC6B",23233
"25046","ENSG00000144040","SFXN5",94097
"25047","ENSG00000144043","TEX261",113419
"25048","ENSG00000144048","DUSP11",8446
"25049","ENSG00000151665","PIGF",5281
"25050","ENSG00000152154","TMEM178A",130733
